antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'dessert'}),frozenset({'yogurt'}),0.02359152576355009,0.08587850030074183,0.0012029673193878234,0.0509915014164306,0.5937632962599619,-0.0008230375329921719,0.9632384758025019
frozenset({'detergent'}),frozenset({'rolls/buns'}),0.008621265788946068,0.11000467820624206,0.0010024727661565194,0.11627906976744186,1.0570374975274803,5.4093197313023734e-05,1.0070999693981997
frozenset({'rolls/buns'}),frozenset({'detergent'}),0.11000467820624206,0.008621265788946068,0.0010024727661565194,0.00911300121506683,1.0570374975274803,5.4093197313023734e-05,1.0004962578242764
frozenset({'detergent'}),frozenset({'whole milk'}),0.008621265788946068,0.15792287642852368,0.001403461872619127,0.1627906976744186,1.0308240411774547,4.196678077393861e-05,1.0058143420437078
frozenset({'whole milk'}),frozenset({'detergent'}),0.15792287642852368,0.008621265788946068,0.001403461872619127,0.008887008040626322,1.0308240411774545,4.196678077393861e-05,1.000268125081435
frozenset({'detergent'}),frozenset({'yogurt'}),0.008621265788946068,0.08587850030074183,0.0010693042839002875,0.12403100775193798,1.4442614544686756,0.00032892290725150737,1.043554632400038
frozenset({'yogurt'}),frozenset({'detergent'}),0.08587850030074183,0.008621265788946068,0.0010693042839002875,0.012451361867704281,1.4442614544686756,0.00032892290725150737,1.0038783872822727
frozenset({'domestic eggs'}),frozenset({'frankfurter'}),0.037091492347791216,0.037759807525228894,0.001403461872619127,0.03783783783783784,1.0020664912700312,2.894260743030279e-06,1.0000810989204083
frozenset({'frankfurter'}),frozenset({'domestic eggs'}),0.037759807525228894,0.037091492347791216,0.001403461872619127,0.03716814159292035,1.0020664912700312,2.894260743030279e-06,1.00007960813143
frozenset({'domestic eggs'}),frozenset({'fruit/vegetable juice'}),0.037091492347791216,0.03401724253157789,0.0010693042839002875,0.028828828828828833,0.8474769464946285,-0.0001924460071526916,0.9946575703060747
frozenset({'fruit/vegetable juice'}),frozenset({'domestic eggs'}),0.03401724253157789,0.037091492347791216,0.0010693042839002875,0.031434184675834975,0.8474769464946283,-0.0001924460071526916,0.9941590880222603
frozenset({'domestic eggs'}),frozenset({'newspapers'}),0.037091492347791216,0.038895943326872955,0.0015371249081066632,0.04144144144144145,1.0654437943097739,9.44163238378341e-05,1.0026555478450856
frozenset({'newspapers'}),frozenset({'domestic eggs'}),0.038895943326872955,0.037091492347791216,0.0015371249081066632,0.03951890034364261,1.0654437943097737,9.44163238378341e-05,1.002527283459008
frozenset({'other vegetables'}),frozenset({'domestic eggs'}),0.12210118291786407,0.037091492347791216,0.003542070440419702,0.029009304871373837,0.782101313135796,-0.0009868446514345085,0.9916763491998791
frozenset({'domestic eggs'}),frozenset({'other vegetables'}),0.037091492347791216,0.12210118291786407,0.003542070440419702,0.0954954954954955,0.782101313135796,-0.0009868446514345085,0.9705853455788555
frozenset({'pastry'}),frozenset({'domestic eggs'}),0.0517275947336764,0.037091492347791216,0.0013366303548753592,0.02583979328165375,0.6966501385106038,-0.000582023329358444,0.9884498473777316
frozenset({'domestic eggs'}),frozenset({'pastry'}),0.037091492347791216,0.0517275947336764,0.0013366303548753592,0.036036036036036036,0.6966501385106036,-0.000582023329358444,0.9837218409772142
frozenset({'pork'}),frozenset({'domestic eggs'}),0.037091492347791216,0.037091492347791216,0.0012029673193878234,0.032432432432432434,0.8743900657414172,-0.00017281148519843106,0.9951847704785398
frozenset({'domestic eggs'}),frozenset({'pork'}),0.037091492347791216,0.037091492347791216,0.0012029673193878234,0.032432432432432434,0.8743900657414172,-0.00017281148519843106,0.9951847704785398
frozenset({'domestic eggs'}),frozenset({'rolls/buns'}),0.037091492347791216,0.11000467820624206,0.003408407404932166,0.0918918918918919,0.8353453088568521,-0.0006718302749758966,0.9800543722133643
frozenset({'rolls/buns'}),frozenset({'domestic eggs'}),0.11000467820624206,0.037091492347791216,0.003408407404932166,0.030984204131227218,0.8353453088568521,-0.0006718302749758966,0.9936974317213391
frozenset({'domestic eggs'}),frozenset({'root vegetables'}),0.037091492347791216,0.06957160997126245,0.002004945532313039,0.05405405405405406,0.7769556299815665,-0.0005755693065595574,0.9835957266018083
frozenset({'root vegetables'}),frozenset({'domestic eggs'}),0.06957160997126245,0.037091492347791216,0.002004945532313039,0.02881844380403458,0.7769556299815666,-0.0005755693065595574,0.9914814604015325
frozenset({'sausage'}),frozenset({'domestic eggs'}),0.06034886052262247,0.037091492347791216,0.001804450979081735,0.02990033222591362,0.8061237317051271,-0.0004339783191910358,0.9925871945319001
frozenset({'domestic eggs'}),frozenset({'sausage'}),0.037091492347791216,0.06034886052262247,0.001804450979081735,0.04864864864864865,0.8061237317051271,-0.0004339783191910358,0.9877014818370161
frozenset({'shopping bags'}),frozenset({'domestic eggs'}),0.04758404063356279,0.037091492347791216,0.0014702933903628951,0.03089887640449438,0.8330448425954045,-0.0002946696886738853,0.9936099383309749
frozenset({'domestic eggs'}),frozenset({'shopping bags'}),0.037091492347791216,0.04758404063356279,0.0014702933903628951,0.039639639639639644,0.8330448425954046,-0.0002946696886738853,0.991727687520399
frozenset({'domestic eggs'}),frozenset({'soda'}),0.037091492347791216,0.09710619528169484,0.0025395976742631824,0.06846846846846846,0.7050885710211243,-0.0010622160249509215,0.9692573725699407
frozenset({'soda'}),frozenset({'domestic eggs'}),0.09710619528169484,0.037091492347791216,0.0025395976742631824,0.02615278733654508,0.7050885710211244,-0.0010622160249509215,0.9887675347128334
frozenset({'tropical fruit'}),frozenset({'domestic eggs'}),0.0677671589921807,0.037091492347791216,0.002138608567800575,0.03155818540433926,0.8508200508200511,-0.00037497649138944645,0.9942863816286556
frozenset({'domestic eggs'}),frozenset({'tropical fruit'}),0.037091492347791216,0.0677671589921807,0.002138608567800575,0.057657657657657665,0.850820050820051,-0.00037497649138944645,0.9892719440905157
frozenset({'domestic eggs'}),frozenset({'white bread'}),0.037091492347791216,0.023992514870012697,0.0010024727661565194,0.02702702702702703,1.126477452382745,0.00011255458445117654,1.0031188041613757
frozenset({'white bread'}),frozenset({'domestic eggs'}),0.023992514870012697,0.037091492347791216,0.0010024727661565194,0.04178272980501393,1.126477452382745,0.00011255458445117654,1.0048957972300667
frozenset({'domestic eggs'}),frozenset({'whole milk'}),0.037091492347791216,0.15792287642852368,0.005279689901757669,0.14234234234234236,0.9013408668931312,-0.0005779052608320947,0.9818336209709441
frozenset({'whole milk'}),frozenset({'domestic eggs'}),0.15792287642852368,0.037091492347791216,0.005279689901757669,0.033432077867118076,0.9013408668931312,-0.0005779052608320947,0.9962140120762564
frozenset({'domestic eggs'}),frozenset({'yogurt'}),0.037091492347791216,0.08587850030074183,0.0020717770500568067,0.055855855855855854,0.6504055806779542,-0.0011135846866879447,0.9682012067425348
frozenset({'yogurt'}),frozenset({'domestic eggs'}),0.08587850030074183,0.037091492347791216,0.0020717770500568067,0.02412451361867704,0.6504055806779542,-0.0011135846866879447,0.9867124659753496
frozenset({'tropical fruit'}),frozenset({'flour'}),0.0677671589921807,0.009757401590590123,0.0010693042839002875,0.01577909270216963,1.6171408500175628,0.00040807289896020976,1.0061182312496408
frozenset({'flour'}),frozenset({'tropical fruit'}),0.009757401590590123,0.0677671589921807,0.0010693042839002875,0.10958904109589042,1.6171408500175626,0.00040807289896020976,1.0469691906703202
frozenset({'whole milk'}),frozenset({'flour'}),0.15792287642852368,0.009757401590590123,0.0013366303548753592,0.008463817181548879,0.8674253184076429,-0.00020428657077888501,0.9986953734705231
frozenset({'flour'}),frozenset({'whole milk'}),0.009757401590590123,0.15792287642852368,0.0013366303548753592,0.136986301369863,0.8674253184076429,-0.00020428657077888501,0.9757401590590122
frozenset({'frozen vegetables'}),frozenset({'frankfurter'}),0.028002405934638777,0.037759807525228894,0.0010693042839002875,0.03818615751789976,1.011291106089087,1.1938825565000009e-05,1.0004432770395264
frozenset({'frankfurter'}),frozenset({'frozen vegetables'}),0.037759807525228894,0.028002405934638777,0.0010693042839002875,0.028318584070796467,1.0112911060890872,1.1938825565000009e-05,1.0003253927995066
frozenset({'fruit/vegetable juice'}),frozenset({'frankfurter'}),0.03401724253157789,0.037759807525228894,0.0011361358016440553,0.03339882121807466,0.8845071891788516,-0.00014834872888735582,0.995488329206623
frozenset({'frankfurter'}),frozenset({'fruit/vegetable juice'}),0.037759807525228894,0.03401724253157789,0.0011361358016440553,0.030088495575221242,0.8845071891788516,-0.00014834872888735582,0.995949375857041
frozenset({'margarine'}),frozenset({'frankfurter'}),0.03221279155249616,0.037759807525228894,0.001603956425850431,0.04979253112033195,1.318664855138986,0.0003876076169778569,1.0126632593293443
frozenset({'frankfurter'}),frozenset({'margarine'}),0.037759807525228894,0.03221279155249616,0.001603956425850431,0.04247787610619469,1.3186648551389857,0.0003876076169778569,1.0107204672326058
frozenset({'newspapers'}),frozenset({'frankfurter'}),0.038895943326872955,0.037759807525228894,0.0010693042839002875,0.027491408934707907,0.7280600918407689,-0.0003993990496346466,0.9894413286578035
frozenset({'frankfurter'}),frozenset({'newspapers'}),0.037759807525228894,0.038895943326872955,0.0010693042839002875,0.028318584070796467,0.7280600918407689,-0.0003993990496346466,0.9891143752646936
frozenset({'other vegetables'}),frozenset({'frankfurter'}),0.12210118291786407,0.037759807525228894,0.005146026866270133,0.042145593869731796,1.1161495948191096,0.0005355097006888195,1.0045787609436612
frozenset({'frankfurter'}),frozenset({'other vegetables'}),0.037759807525228894,0.12210118291786407,0.005146026866270133,0.13628318584070798,1.1161495948191098,0.0005355097006888195,1.0164197369905876
frozenset({'pastry'}),frozenset({'frankfurter'}),0.0517275947336764,0.037759807525228894,0.0017376194613379669,0.03359173126614987,0.8896160618325674,-0.00021560455954869784,0.9956870440848568
frozenset({'frankfurter'}),frozenset({'pastry'}),0.037759807525228894,0.0517275947336764,0.0017376194613379669,0.04601769911504425,0.8896160618325674,-0.00021560455954869784,0.9940146734238828
frozenset({'pip fruit'}),frozenset({'frankfurter'}),0.049054334023925686,0.037759807525228894,0.001804450979081735,0.036784741144414164,0.974177135829857,-4.783123193998601e-05,0.9989876962892249
frozenset({'frankfurter'}),frozenset({'pip fruit'}),0.037759807525228894,0.049054334023925686,0.001804450979081735,0.04778761061946903,0.9741771358298571,-4.783123193998601e-05,0.9986697049748736
frozenset({'rolls/buns'}),frozenset({'frankfurter'}),0.11000467820624206,0.037759807525228894,0.0036757334759072377,0.03341433778857837,0.8849181173991119,-0.0004780220000352043,0.9955043097507689
frozenset({'frankfurter'}),frozenset({'rolls/buns'}),0.037759807525228894,0.11000467820624206,0.0036757334759072377,0.09734513274336283,0.8849181173991119,-0.0004780220000352043,0.9859752094381828
frozenset({'root vegetables'}),frozenset({'frankfurter'}),0.06957160997126245,0.037759807525228894,0.002205440085544343,0.03170028818443804,0.8395246231924716,-0.00042157051619082274,0.9937421035379332
frozenset({'frankfurter'}),frozenset({'root vegetables'}),0.037759807525228894,0.06957160997126245,0.002205440085544343,0.058407079646017705,0.8395246231924716,-0.00042157051619082274,0.9881429330192419
frozenset({'sausage'}),frozenset({'frankfurter'}),0.06034886052262247,0.037759807525228894,0.0014702933903628951,0.024363233665559245,0.6452160448455982,-0.0008084679673382139,0.9862688919463318
frozenset({'frankfurter'}),frozenset({'sausage'}),0.037759807525228894,0.06034886052262247,0.0014702933903628951,0.03893805309734514,0.6452160448455984,-0.0008084679673382139,0.97772171971403
frozenset({'shopping bags'}),frozenset({'frankfurter'}),0.04758404063356279,0.037759807525228894,0.0015371249081066632,0.032303370786516857,0.8554961718206227,-0.00025963930748933834,0.994361418058109
frozenset({'frankfurter'}),frozenset({'shopping bags'}),0.037759807525228894,0.04758404063356279,0.0015371249081066632,0.04070796460176992,0.8554961718206227,-0.00025963930748933834,0.992832134763906
frozenset({'soda'}),frozenset({'frankfurter'}),0.09710619528169484,0.037759807525228894,0.0030742498162133263,0.03165863730213352,0.8384215751359716,-0.0005924614271307612,0.9936993601036548
frozenset({'frankfurter'}),frozenset({'soda'}),0.037759807525228894,0.09710619528169484,0.0030742498162133263,0.08141592920353984,0.8384215751359715,-0.0005924614271307612,0.9829190745006597
frozenset({'tropical fruit'}),frozenset({'frankfurter'}),0.0677671589921807,0.037759807525228894,0.0013366303548753592,0.019723865877712035,0.5223508055366464,-0.0012222445252009686,0.9816011621422716
frozenset({'frankfurter'}),frozenset({'tropical fruit'}),0.037759807525228894,0.0677671589921807,0.0013366303548753592,0.03539823008849558,0.5223508055366464,-0.0012222445252009686,0.9664432204943448
frozenset({'whipped/sour cream'}),frozenset({'frankfurter'}),0.043707812604424245,0.037759807525228894,0.0014702933903628951,0.03363914373088685,0.8908716949473627,-0.00018010520092893783,0.9957358953773738
frozenset({'frankfurter'}),frozenset({'whipped/sour cream'}),0.037759807525228894,0.043707812604424245,0.0014702933903628951,0.03893805309734514,0.8908716949473628,-0.00018010520092893783,0.9950369905681404
frozenset({'whole milk'}),frozenset({'frankfurter'}),0.15792287642852368,0.037759807525228894,0.005279689901757669,0.033432077867118076,0.8853879311959076,-0.0006834475160138924,0.9955225809185132
frozenset({'frankfurter'}),frozenset({'whole milk'}),0.037759807525228894,0.15792287642852368,0.005279689901757669,0.13982300884955753,0.8853879311959075,-0.0006834475160138924,0.9789579728763048
frozenset({'yogurt'}),frozenset({'frankfurter'}),0.08587850030074183,0.037759807525228894,0.0025395976742631824,0.029571984435797664,0.7831603594917531,-0.0007031579676481407,0.9915626682679077
frozenset({'frankfurter'}),frozenset({'yogurt'}),0.037759807525228894,0.08587850030074183,0.0025395976742631824,0.06725663716814159,0.783160359491753,-0.0007031579676481407,0.9800353839280471
frozenset({'frozen fish'}),frozenset({'whole milk'}),0.006816814809864332,0.15792287642852368,0.0010693042839002875,0.15686274509803924,0.9932870312746345,-7.226718954047489e-06,0.9987426349336115
frozenset({'whole milk'}),frozenset({'frozen fish'}),0.15792287642852368,0.006816814809864332,0.0010693042839002875,0.006771053745239104,0.9932870312746345,-7.226718954047489e-06,0.9999539269724289
frozenset({'other vegetables'}),frozenset({'frozen meals'}),0.12210118291786407,0.016774710953685757,0.002138608567800575,0.01751505199781062,1.0441343547539454,9.039651725029248e-05,1.0007535393245772
frozenset({'frozen meals'}),frozenset({'other vegetables'}),0.016774710953685757,0.12210118291786407,0.002138608567800575,0.12749003984063748,1.0441343547539457,9.039651725029248e-05,1.0061762698064662
frozenset({'frozen meals'}),frozenset({'rolls/buns'}),0.016774710953685757,0.11000467820624206,0.0014702933903628951,0.08764940239043825,0.7967788626780848,-0.0003750032901000304,0.9754970557652107
frozenset({'rolls/buns'}),frozenset({'frozen meals'}),0.11000467820624206,0.016774710953685757,0.0014702933903628951,0.013365735115431349,0.7967788626780848,-0.0003750032901000304,0.9965448434545772
frozenset({'sausage'}),frozenset({'frozen meals'}),0.06034886052262247,0.016774710953685757,0.0012697988371315912,0.02104097452934662,1.2543270991339182,0.00025746414548030207,1.0043579592859975
frozenset({'frozen meals'}),frozenset({'sausage'}),0.016774710953685757,0.06034886052262247,0.0012697988371315912,0.07569721115537849,1.2543270991339184,0.00025746414548030207,1.0166053276242317
frozenset({'frozen meals'}),frozenset({'soda'}),0.016774710953685757,0.09710619528169484,0.0015371249081066632,0.09163346613545818,0.9436418126530357,-9.180344955593144e-05,0.9939751972995378
frozenset({'soda'}),frozenset({'frozen meals'}),0.09710619528169484,0.016774710953685757,0.0015371249081066632,0.01582931865106676,0.9436418126530357,-9.180344955593144e-05,0.9990394020869192
frozenset({'frozen meals'}),frozenset({'whole milk'}),0.016774710953685757,0.15792287642852368,0.0019381140145692708,0.1155378486055777,0.7316093223382392,-0.0007109965904938474,0.9520781892632458
frozenset({'whole milk'}),frozenset({'frozen meals'}),0.15792287642852368,0.016774710953685757,0.0019381140145692708,0.012272534913245875,0.7316093223382392,-0.0007109965904938474,0.99544188432581
frozenset({'frozen meals'}),frozenset({'yogurt'}),0.016774710953685757,0.08587850030074183,0.0013366303548753592,0.07968127490039842,0.9278372889763903,-0.00010395666480560043,0.9932662182879386
frozenset({'yogurt'}),frozenset({'frozen meals'}),0.08587850030074183,0.016774710953685757,0.0013366303548753592,0.01556420233463035,0.9278372889763903,-0.00010395666480560043,0.9987703529047539
frozenset({'other vegetables'}),frozenset({'frozen vegetables'}),0.12210118291786407,0.028002405934638777,0.003141081333957094,0.025725232621784347,0.9186793692595684,-0.0002780455552085174,0.9976626990771995
frozenset({'frozen vegetables'}),frozenset({'other vegetables'}),0.028002405934638777,0.12210118291786407,0.003141081333957094,0.11217183770883055,0.9186793692595684,-0.0002780455552085174,0.9888161407457391
frozenset({'frozen vegetables'}),frozenset({'pip fruit'}),0.028002405934638777,0.049054334023925686,0.0013366303548753592,0.0477326968973747,0.9730576889310867,-3.700901931597022e-05,0.998612115398434
frozenset({'pip fruit'}),frozenset({'frozen vegetables'}),0.049054334023925686,0.028002405934638777,0.0013366303548753592,0.027247956403269755,0.9730576889310867,-3.700901931597022e-05,0.9992244174285366
frozenset({'frozen vegetables'}),frozenset({'rolls/buns'}),0.028002405934638777,0.11000467820624206,0.0027400922274944863,0.09785202863961813,0.8895260659383999,-0.0003403034263460155,0.986529205903663
frozenset({'rolls/buns'}),frozenset({'frozen vegetables'}),0.11000467820624206,0.028002405934638777,0.0027400922274944863,0.02490886998784933,0.8895260659383998,-0.0003403034263460155,0.9968274391474048
frozenset({'frozen vegetables'}),frozenset({'root vegetables'}),0.028002405934638777,0.06957160997126245,0.002138608567800575,0.07637231503579953,1.0977511526231203,0.00019043610385892102,1.0073630372662559
frozenset({'root vegetables'}),frozenset({'frozen vegetables'}),0.06957160997126245,0.028002405934638777,0.002138608567800575,0.030739673390970224,1.0977511526231203,0.00019043610385892102,1.0028240787136184
frozenset({'frozen vegetables'}),frozenset({'sausage'}),0.028002405934638777,0.06034886052262247,0.0020717770500568067,0.07398568019093078,1.2259664813919129,0.00038186376000943546,1.0147263593840752
frozenset({'sausage'}),frozenset({'frozen vegetables'}),0.06034886052262247,0.028002405934638777,0.0020717770500568067,0.03433001107419712,1.2259664813919129,0.00038186376000943546,1.0065525544048408
frozenset({'frozen vegetables'}),frozenset({'soda'}),0.028002405934638777,0.09710619528169484,0.002004945532313039,0.07159904534606205,0.7373272646339482,-0.0007142615667332848,0.9725257176785858
frozenset({'soda'}),frozenset({'frozen vegetables'}),0.09710619528169484,0.028002405934638777,0.002004945532313039,0.020646937370956644,0.7373272646339482,-0.0007142615667332848,0.9924894618249964
frozenset({'tropical fruit'}),frozenset({'frozen vegetables'}),0.0677671589921807,0.028002405934638777,0.0010693042839002875,0.01577909270216963,0.5634906064500338,-0.0008283392112359632,0.9875807218259282
frozenset({'frozen vegetables'}),frozenset({'tropical fruit'}),0.028002405934638777,0.0677671589921807,0.0010693042839002875,0.03818615751789976,0.5634906064500337,-0.0008283392112359632,0.9692445667054003
frozenset({'frozen vegetables'}),frozenset({'whole milk'}),0.028002405934638777,0.15792287642852368,0.003809396511394774,0.1360381861575179,0.8614216586859672,-0.0006128239807225437,0.9746693778354933
frozenset({'whole milk'}),frozenset({'frozen vegetables'}),0.15792287642852368,0.028002405934638777,0.003809396511394774,0.024121878967414304,0.8614216586859671,-0.0006128239807225437,0.9960235536758234
frozenset({'frozen vegetables'}),frozenset({'yogurt'}),0.028002405934638777,0.08587850030074183,0.0020717770500568067,0.07398568019093078,0.8615157452894142,-0.00033302757642256426,0.9871569803453328
frozenset({'yogurt'}),frozenset({'frozen vegetables'}),0.08587850030074183,0.028002405934638777,0.0020717770500568067,0.02412451361867704,0.8615157452894142,-0.00033302757642256426,0.9960262427224794
frozenset({'fruit/vegetable juice'}),frozenset({'margarine'}),0.03401724253157789,0.03221279155249616,0.0010024727661565194,0.02946954813359529,0.9148399351099301,-9.331757670390586e-05,0.9971734597161528
frozenset({'margarine'}),frozenset({'fruit/vegetable juice'}),0.03221279155249616,0.03401724253157789,0.0010024727661565194,0.03112033195020747,0.9148399351099301,-9.331757670390586e-05,0.9970100408988853
frozenset({'other vegetables'}),frozenset({'fruit/vegetable juice'}),0.12210118291786407,0.03401724253157789,0.0029405867807257902,0.0240831964969896,0.7079702734468672,-0.0012129587719837466,0.9898208064468913
frozenset({'fruit/vegetable juice'}),frozenset({'other vegetables'}),0.03401724253157789,0.12210118291786407,0.0029405867807257902,0.08644400785854618,0.7079702734468672,-0.0012129587719837466,0.9609688126770047
frozenset({'pastry'}),frozenset({'fruit/vegetable juice'}),0.0517275947336764,0.03401724253157789,0.0014702933903628951,0.028423772609819122,0.8355695669169422,-0.000289336745267746,0.9942428913305301
frozenset({'fruit/vegetable juice'}),frozenset({'pastry'}),0.03401724253157789,0.0517275947336764,0.0014702933903628951,0.04322200392927309,0.8355695669169423,-0.000289336745267746,0.9911101730606956
frozenset({'fruit/vegetable juice'}),frozenset({'pip fruit'}),0.03401724253157789,0.049054334023925686,0.001403461872619127,0.0412573673870334,0.8410544798531073,-0.0002652313050977861,0.991867508159471
frozenset({'pip fruit'}),frozenset({'fruit/vegetable juice'}),0.049054334023925686,0.03401724253157789,0.001403461872619127,0.028610354223433238,0.8410544798531072,-0.0002652313050977861,0.9944338625270994
frozenset({'rolls/buns'}),frozenset({'fruit/vegetable juice'}),0.11000467820624206,0.03401724253157789,0.003742564993651006,0.034021871202916165,1.0001360683874942,5.091755010894553e-07,1.000004791693725
frozenset({'fruit/vegetable juice'}),frozenset({'rolls/buns'}),0.03401724253157789,0.11000467820624206,0.003742564993651006,0.11001964636542241,1.0001360683874942,5.091755010894553e-07,1.0000168185276441
frozenset({'root vegetables'}),frozenset({'fruit/vegetable juice'}),0.06957160997126245,0.03401724253157789,0.001804450979081735,0.02593659942363112,0.7624544934691405,-0.0005621833506230427,0.991704191838883
frozenset({'fruit/vegetable juice'}),frozenset({'root vegetables'}),0.03401724253157789,0.06957160997126245,0.001804450979081735,0.05304518664047152,0.7624544934691405,-0.0005621833506230427,0.9825478226652021
frozenset({'sausage'}),frozenset({'fruit/vegetable juice'}),0.06034886052262247,0.03401724253157789,0.001804450979081735,0.02990033222591362,0.8789757781853547,-0.0002484508458206799,0.9957561986232707
frozenset({'fruit/vegetable juice'}),frozenset({'sausage'}),0.03401724253157789,0.06034886052262247,0.001804450979081735,0.05304518664047152,0.8789757781853547,-0.0002484508458206799,0.9922871991576456
frozenset({'fruit/vegetable juice'}),frozenset({'soda'}),0.03401724253157789,0.09710619528169484,0.002138608567800575,0.06286836935166995,0.6474187271913541,-0.0011646764284156028,0.9634652968587365
frozenset({'soda'}),frozenset({'fruit/vegetable juice'}),0.09710619528169484,0.03401724253157789,0.002138608567800575,0.022023399862353753,0.6474187271913541,-0.0011646764284156028,0.9877360637590552
frozenset({'tropical fruit'}),frozenset({'fruit/vegetable juice'}),0.0677671589921807,0.03401724253157789,0.002138608567800575,0.03155818540433926,0.9277114503047709,-0.00016664331531243562,0.9974608106649492
frozenset({'fruit/vegetable juice'}),frozenset({'tropical fruit'}),0.03401724253157789,0.0677671589921807,0.002138608567800575,0.06286836935166995,0.9277114503047708,-0.00016664331531243562,0.994772570383606
frozenset({'fruit/vegetable juice'}),frozenset({'whole milk'}),0.03401724253157789,0.15792287642852368,0.004410880171088686,0.12966601178781928,0.8210717454003978,-0.0009612206176648095,0.9675333090245631
frozenset({'whole milk'}),frozenset({'fruit/vegetable juice'}),0.15792287642852368,0.03401724253157789,0.004410880171088686,0.027930596699111302,0.8210717454003977,-0.0009612206176648095,0.9937384657805318
frozenset({'yogurt'}),frozenset({'fruit/vegetable juice'}),0.08587850030074183,0.03401724253157789,0.002205440085544343,0.025680933852140077,0.7549387293311827,-0.0007159096874341767,0.9914439643346026
frozenset({'fruit/vegetable juice'}),frozenset({'yogurt'}),0.03401724253157789,0.08587850030074183,0.002205440085544343,0.06483300589390964,0.7549387293311828,-0.0007159096874341767,0.9774954692162235
frozenset({'other vegetables'}),frozenset({'grapes'}),0.12210118291786407,0.01443560783265388,0.001603956425850431,0.013136288998357963,0.9099920939001398,-0.00015864836665499147,0.9986833857402891
frozenset({'grapes'}),frozenset({'other vegetables'}),0.01443560783265388,0.12210118291786407,0.001603956425850431,0.1111111111111111,0.9099920939001398,-0.00015864836665499147,0.9876361692174029
frozenset({'rolls/buns'}),frozenset({'grapes'}),0.11000467820624206,0.01443560783265388,0.0012029673193878234,0.010935601458080195,0.7575435398946943,-0.000385017074954774,0.996461295766248
frozenset({'grapes'}),frozenset({'rolls/buns'}),0.01443560783265388,0.11000467820624206,0.0012029673193878234,0.08333333333333334,0.7575435398946944,-0.000385017074954774,0.9709039874113724
frozenset({'root vegetables'}),frozenset({'grapes'}),0.06957160997126245,0.01443560783265388,0.0010693042839002875,0.015369836695485112,1.064716974419184,6.499580606879047e-05,1.0009488119475194
frozenset({'grapes'}),frozenset({'root vegetables'}),0.01443560783265388,0.06957160997126245,0.0010693042839002875,0.07407407407407408,1.064716974419184,6.499580606879047e-05,1.0048626612310365
frozenset({'sausage'}),frozenset({'grapes'}),0.06034886052262247,0.01443560783265388,0.0010693042839002875,0.017718715393134,1.2274311964234448,0.000198131800248182,1.0033423293428563
frozenset({'grapes'}),frozenset({'sausage'}),0.01443560783265388,0.06034886052262247,0.0010693042839002875,0.07407407407407408,1.2274311964234446,0.000198131800248182,1.0148232306355678
frozenset({'grapes'}),frozenset({'soda'}),0.01443560783265388,0.09710619528169484,0.001403461872619127,0.09722222222222221,1.001194845912671,1.674919411475892e-06,1.0001285221495073
frozenset({'soda'}),frozenset({'grapes'}),0.09710619528169484,0.01443560783265388,0.001403461872619127,0.014452856159669649,1.0011948459126712,1.674919411475892e-06,1.000017501270359
frozenset({'grapes'}),frozenset({'whole milk'}),0.01443560783265388,0.15792287642852368,0.0019381140145692708,0.13425925925925924,0.8501571291986019,-0.0003415986973575563,0.9726666240183899
frozenset({'whole milk'}),frozenset({'grapes'}),0.15792287642852368,0.01443560783265388,0.0019381140145692708,0.012272534913245875,0.850157129198602,-0.0003415986973575563,0.99781005085323
frozenset({'other vegetables'}),frozenset({'ham'}),0.12210118291786407,0.0171088685424046,0.001603956425850431,0.013136288998357963,0.7678058292282429,-0.0004850566615634032,0.9959745408613571
frozenset({'ham'}),frozenset({'other vegetables'}),0.0171088685424046,0.12210118291786407,0.001603956425850431,0.09374999999999999,0.7678058292282429,-0.0004850566615634032,0.9687159360906328
frozenset({'rolls/buns'}),frozenset({'ham'}),0.11000467820624206,0.0171088685424046,0.0012697988371315912,0.011543134872417983,0.674687215218712,-0.0006122567413485245,0.9943692700548261
frozenset({'ham'}),frozenset({'rolls/buns'}),0.0171088685424046,0.11000467820624206,0.0012697988371315912,0.07421874999999999,0.6746872152187119,-0.0006122567413485245,0.9613451577181521
frozenset({'ham'}),frozenset({'soda'}),0.0171088685424046,0.09710619528169484,0.0012029673193878234,0.0703125,0.7240784153475568,-0.0004584098103397635,0.9711798907894374
frozenset({'soda'}),frozenset({'ham'}),0.09710619528169484,0.0171088685424046,0.0012029673193878234,0.012388162422573986,0.7240784153475568,-0.0004584098103397635,0.9952200794480043
frozenset({'tropical fruit'}),frozenset({'ham'}),0.0677671589921807,0.0171088685424046,0.0011361358016440553,0.01676528599605523,0.9799178685897436,-2.328361304539616e-05,0.9996505589749265
frozenset({'ham'}),frozenset({'tropical fruit'}),0.0171088685424046,0.0677671589921807,0.0011361358016440553,0.06640624999999999,0.9799178685897435,-2.328361304539616e-05,0.9985422899497981
frozenset({'ham'}),frozenset({'whole milk'}),0.0171088685424046,0.15792287642852368,0.0027400922274944863,0.16015624999999997,1.0141421789039355,3.821049484046884e-05,1.0026592727176649
frozenset({'whole milk'}),frozenset({'ham'}),0.15792287642852368,0.0171088685424046,0.0027400922274944863,0.017350825222175202,1.0141421789039355,3.821049484046884e-05,1.0002462289553393
